CEP;Tipo_Logradouro;Logradouro;Complemento;Local;Bairro;Cidade;cod_cidade;UF;Estado;cod_estado
77413810;Rua;M;;;Setor União V;Gurupi;1709500;TO;Tocantins;17
77415570;Rua;71;;;Parque Residencial Nova Fronteira;Gurupi;1709500;TO;Tocantins;17
77420290;Rua;C-002;;;Shangri-Lá;Gurupi;1709500;TO;Tocantins;17
77423430;Rua;U;;;Waldir Lins II;Gurupi;1709500;TO;Tocantins;17
77426048;Rua;C4;;;Residencial Park dos Buritis;Gurupi;1709500;TO;Tocantins;17
77753000;;Juarina;;;-;Juarina;1711803;TO;Tocantins;17
77807085;Rua;São Jorge;;;São João;Araguaína;1702109;TO;Tocantins;17
77807090;Rua;Rodoviária;;;São João;Araguaína;1702109;TO;Tocantins;17
77815290;Rua;12;;;Loteamento Nova Araguaína;Araguaína;1702109;TO;Tocantins;17
77815730;Rua;54;;;Loteamento Nova Araguaína;Araguaína;1702109;TO;Tocantins;17
77817375;Rua;Josino Martins;;;Loteamento Martins Jorge;Araguaína;1702109;TO;Tocantins;17
77817620;Avenida;Guaporé;;;Loteamento Pampulha;Araguaína;1702109;TO;Tocantins;17
77820080;Rua;1;;;Jardim dos Ipês I;Araguaína;1702109;TO;Tocantins;17
77823375;Avenida;Cônego João Lima;;;Loteamento São Francisco;Araguaína;1702109;TO;Tocantins;17
77824816;Rua;dos Buiucus;;;Bairro da Cimba;Araguaína;1702109;TO;Tocantins;17
77825190;Rua;13;;;Vila Couto Magalhães;Araguaína;1702109;TO;Tocantins;17
77829010;Quadra;5;;;Loteamento Costa Esmeralda;Araguaína;1702109;TO;Tocantins;17
77829060;Quadra;30;;;Loteamento Costa Esmeralda;Araguaína;1702109;TO;Tocantins;17
77829120;Quadra;60;;;Loteamento Costa Esmeralda;Araguaína;1702109;TO;Tocantins;17
77980000;;Sampaio;;;-;Sampaio;1718808;TO;Tocantins;17
78025554;Rua;Onze;;;Capão do Gama;Cuiabá;5103403;MT;Mato Grosso;51
78030120;Rua;da Encarnação;;;Jardim Primavera;Cuiabá;5103403;MT;Mato Grosso;51
78040300;Avenida;Portugal;;;Santa Rosa;Cuiabá;5103403;MT;Mato Grosso;51
78043914;;Avenida José Monteiro de Figueiredo 510;;Secretária Extraordinária da COPA do Mundo FIFA 2014;Duque de Caxias I;Cuiabá;5103403;MT;Mato Grosso;51
78045370;Avenida;Dom Bosco;- de 2088/2089 ao fim;;Popular;Cuiabá;5103403;MT;Mato Grosso;51
78050080;Rua;Topázio;;;Bosque da Saúde;Cuiabá;5103403;MT;Mato Grosso;51
78050184;Rua;F;;;Bosque da Saúde II;Cuiabá;5103403;MT;Mato Grosso;51
78050513;Rua;L-1;;;Bela Vista;Cuiabá;5103403;MT;Mato Grosso;51
78050879;Rua;Álvaro João Luiz Miguel;;;Campo Verde;Cuiabá;5103403;MT;Mato Grosso;51
78052090;Rua;Roberto França;;;Doutor Fábio Leite;Cuiabá;5103403;MT;Mato Grosso;51
78055454;Rua;Guiratinga;;;CPA II;Cuiabá;5103403;MT;Mato Grosso;51
78055700;Rua;S;;;Ouro Fino;Cuiabá;5103403;MT;Mato Grosso;51
78058295;Rua;Pica Pau;;;CPA IV;Cuiabá;5103403;MT;Mato Grosso;51
78058472;Alameda;Sete;;;CPA III;Cuiabá;5103403;MT;Mato Grosso;51
78058671;Rua;Araçatuba;;;Jardim Novo Horizonte;Cuiabá;5103403;MT;Mato Grosso;51
78060055;Rua;São Miguel;;;Jardim Leblon;Cuiabá;5103403;MT;Mato Grosso;51
78061316;Rua;das Canelas;;;Loteamento Alphaville Cuiabá;Cuiabá;5103403;MT;Mato Grosso;51
78065340;Rua;Colla Giovanni;;;Jardim Paulista;Cuiabá;5103403;MT;Mato Grosso;51
78070600;Rua;Pasadena;;;Praeirinho;Cuiabá;5103403;MT;Mato Grosso;51
78080570;Rua;Cinco;;;São José;Cuiabá;5103403;MT;Mato Grosso;51
78089724;Rua;4;;;Santa Terezinha (2ª Etapa);Cuiabá;5103403;MT;Mato Grosso;51
78090818;Rua;Dezesseis;;;Cohab São Gonçalo;Cuiabá;5103403;MT;Mato Grosso;51
78093392;Rua;Cinqüenta;;;São João Del Rey;Cuiabá;5103403;MT;Mato Grosso;51
78093565;Rua;Três;;;Osmar Cabral;Cuiabá;5103403;MT;Mato Grosso;51
78095030;Rua;Parecis;;;Parque Atalaia;Cuiabá;5103403;MT;Mato Grosso;51
78098525;Rua;W/Z;;;Distrito Industrial;Cuiabá;5103403;MT;Mato Grosso;51
78098542;Rua;Vitorina Virgília da Costa;;;Parque Nova Esperança I;Cuiabá;5103403;MT;Mato Grosso;51
78110434;Vila;Carlos Alberto Soares Dias;(Lot Centro);;Centro Norte;Várzea Grande;5108402;MT;Mato Grosso;51
78115385;Rua;das Oliveiras;(Lot V Alegre);;Ponte Nova;Várzea Grande;5108402;MT;Mato Grosso;51
78115722;Rua;Vicente de Barros;(Lot Manga);;Ponte Nova;Várzea Grande;5108402;MT;Mato Grosso;51
78115884;Rua;Presidente Tancredo Neves;(Lot Jd Aroeira);;Ponte Nova;Várzea Grande;5108402;MT;Mato Grosso;51
78116130;Avenida;Dom Orlando Chaves;(Lot N Sesi);;Ponte Nova;Várzea Grande;5108402;MT;Mato Grosso;51
78117045;Rua;Itália;(Lot J A Curvo);;Cristo Rei;Várzea Grande;5108402;MT;Mato Grosso;51
78117208;Rua;Guimarães Rosa;(Res N Curvo);;Cristo Rei;Várzea Grande;5108402;MT;Mato Grosso;51
78117306;Rua;dos Cravos;(Res A S Curvo);;Cristo Rei;Várzea Grande;5108402;MT;Mato Grosso;51
78118184;Rua;Honório Rodrigues;(Cohab D O Chaves);;Cristo Rei;Várzea Grande;5108402;MT;Mato Grosso;51
78118268;Rua;Presidente Cerqueira Caldas;(Cohab C Rei);;Cristo Rei;Várzea Grande;5108402;MT;Mato Grosso;51
78118476;Rua;Porto Rico;(Cohab Sta Fé);;Cristo Rei;Várzea Grande;5108402;MT;Mato Grosso;51
78120822;Rua;Manoel Pinto;(Lot Sta Luzia);;Parque do Lago;Várzea Grande;5108402;MT;Mato Grosso;51
78130435;Rua;Siqueira Campos;(Lot Jd Ikaray);;Ikaray;Várzea Grande;5108402;MT;Mato Grosso;51
78130462;Rua;Peru;(Lot Prq N Era);;Ikaray;Várzea Grande;5108402;MT;Mato Grosso;51
78130663;Rua;Batista das Neves;(Lot Sta Fé);;Ikaray;Várzea Grande;5108402;MT;Mato Grosso;51
78132878;Rua;Verbena;(Res Mte Castelo);;Primavera;Várzea Grande;5108402;MT;Mato Grosso;51
78134146;Rua;Presidente Campos Sales;(Res Jd Guanabara);;Capão do Pequi;Várzea Grande;5108402;MT;Mato Grosso;51
78140460;Rua;da Lima;(Lot VI Arthur);;Glória;Várzea Grande;5108402;MT;Mato Grosso;51
78142021;Rua;Sete;;;Jardim Novo Niterói;Várzea Grande;5108402;MT;Mato Grosso;51
78152042;Rua;São Judas Tadeu;(Lot S Mateus);;São Matheus;Várzea Grande;5108402;MT;Mato Grosso;51
78156003;Avenida;Um;;;Nova Ipê;Várzea Grande;5108402;MT;Mato Grosso;51
78158339;Rua;Mogno;(Lot Prq Mangabeiras);;Jardim dos Estados;Várzea Grande;5108402;MT;Mato Grosso;51
78158378;Rua;Itália;(Res N Flórida);;Jardim dos Estados;Várzea Grande;5108402;MT;Mato Grosso;51
78192000;;Joselândia (Barão de Melgaço);;;-;Joselândia (Barão de Melgaço);0;MT;Mato Grosso;51
78483000;;Engenho (Acorizal);;;-;Engenho (Acorizal);0;MT;Mato Grosso;51
78550214;Avenida;das Acácias;- de 1396 a 1620 - lado par;;Setor Comercial;Sinop;5107909;MT;Mato Grosso;51
78550354;Rua;das Mélias;;;Setor Residencial Norte;Sinop;5107909;MT;Mato Grosso;51
78552000;Avenida;dos Ingás;- de 3634 a 4490 - lado par;;Jardim das Palmeiras;Sinop;5107909;MT;Mato Grosso;51
78552337;Rua;dos Aricuris;- de 801/802 a 99998/99999;;Jardim das Oliveiras;Sinop;5107909;MT;Mato Grosso;51
78552451;Rua;das Bracatingas;- até 319/320;;Jardim das Oliveiras;Sinop;5107909;MT;Mato Grosso;51
78554082;Avenida;União do Norte;- de 913 ao fim - lado ímpar;;Residencial Daury Riva;Sinop;5107909;MT;Mato Grosso;51
78555148;Avenida;A;- de 428 a 680 - lado par;;Residencial Delta;Sinop;5107909;MT;Mato Grosso;51
78556122;Avenida;dos Flamboyants;- de 1640 a 2020 - lado par;;Jardim Paraíso;Sinop;5107909;MT;Mato Grosso;51
78556620;Rua;das Bergamoteiras;;;Jardim Celeste;Sinop;5107909;MT;Mato Grosso;51
78557640;Avenida;dos Flamboyants;- de 301 a 719 - lado ímpar;;Jardim Jacarandás;Sinop;5107909;MT;Mato Grosso;51
78559234;Rua;Projetada 6;;;Residencial José Adriano Leitão;Sinop;5107909;MT;Mato Grosso;51
78559337;Avenida;Principal;- até 379/380;;Loteamento Menino Jesus II;Sinop;5107909;MT;Mato Grosso;51
78559603;Rua;Seis;;;Jardim América;Sinop;5107909;MT;Mato Grosso;51
78559794;Avenida;Ida Bianchi;(796 V. Lobos - 794 V. Santana - 854) - até 710 - lado par;;Residencial Sabrina I;Sinop;5107909;MT;Mato Grosso;51
78700350;Avenida;Raimundo de Matos;;;Centro;Rondonópolis;5107602;MT;Mato Grosso;51
78700407;Rua;Rosa Francisca de Brito;;;Jardim Cuiabá;Rondonópolis;5107602;MT;Mato Grosso;51
78700538;Travessa;Joaquim Murtinho;;;Loteamento Jambalaia II;Rondonópolis;5107602;MT;Mato Grosso;51
78705450;Rua;Charafeddine;;;Morada do Paraty;Rondonópolis;5107602;MT;Mato Grosso;51
78705504;Rua;Aurélio Ocampos;;;Jardim Belo Horizonte;Rondonópolis;5107602;MT;Mato Grosso;51
78705871;Rua;São Paulo;;;Jardim Novo Horizonte;Rondonópolis;5107602;MT;Mato Grosso;51
78710380;Avenida;Frei Henrique de Coimbra;;;Loteamento Monte Líbano;Rondonópolis;5107602;MT;Mato Grosso;51
78714118;Rua;Divino Pai Eterno;;;Jardim HD;Rondonópolis;5107602;MT;Mato Grosso;51
78714240;Avenida;Irmã Bernada;;;Vila Nova;Rondonópolis;5107602;MT;Mato Grosso;51
78714306;Rua;José Barriga;;;Jardim Ipê;Rondonópolis;5107602;MT;Mato Grosso;51
78715190;Rua;Stefano Antonio Stratis;;;Jardim Tropical;Rondonópolis;5107602;MT;Mato Grosso;51
78715326;Rua;Pompilio José Gonçalves;;;Jardim Mirassol;Rondonópolis;5107602;MT;Mato Grosso;51
78715472;Rua;Francisco Lopes dos Santos;;;Nucleo Habitacional São José III;Rondonópolis;5107602;MT;Mato Grosso;51
78718010;Avenida;Paraíba;;;Jardim Santa Clara I;Rondonópolis;5107602;MT;Mato Grosso;51
78720810;Avenida;João XXIII;;;Cidade Natal;Rondonópolis;5107602;MT;Mato Grosso;51
78721335;Rua;Projetada 2;;;Loteamento Padre Ezequiel Ramim;Rondonópolis;5107602;MT;Mato Grosso;51
78725645;Rua;José Maria de Souza Franco;;;Jardim Taiti;Rondonópolis;5107602;MT;Mato Grosso;51
78736096;Rua;Julieta Kara José;;;Jardim Bispo Pedro Casaldáliga;Rondonópolis;5107602;MT;Mato Grosso;51
78740028;Rua;Pedro Ferrer;;;Vila Aurora I;Rondonópolis;5107602;MT;Mato Grosso;51
78745080;Rua;Interna 14;;;Jardim Ipanema;Rondonópolis;5107602;MT;Mato Grosso;51
78745800;Avenida;Senador Atílio Fontana;;;Distrito Industrial;Rondonópolis;5107602;MT;Mato Grosso;51
78745838;Rua;D;;;Residencial Acácias;Rondonópolis;5107602;MT;Mato Grosso;51
79002052;Rua;Francisco Cândido Xavier;;;Centro;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79005160;Rua;Sodré;;;Vila Carvalho;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79008190;Rua;Marfim;;;Cabreúva;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79008221;Travessa;Eça de Queiroz;;;Cabreúva;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79012050;Rua;Crocoió;;;Conjunto Residencial Octavio Pécora;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79013480;Travessa;Carlos Leite;;;Conjunto Habitacional Jardim Talismã;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79014060;Rua;Ottawa;;;Jardim Presidente;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79015460;Rua;do Sossego;;;Jardim Presidente;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79017061;Rua;Albertina Pimentel;;;Nova Lima;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79017070;Rua;Henrique Barbosa Martins;;;Nova Lima;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79018022;Rua;Tuerê;;;Jardim Colúmbia;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79022095;Rua;São Floriano;;;Monte Carlo;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79033291;Rua;Antônio Marques Rodrigues;;;Mata do Jacinto;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79034006;Rua;Fontanilas;;;Parque dos Novos Estados;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79035530;Rua;Muriqui;(Alfhaville);;Parque dos Novos Estados;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79042150;Rua;Marrey Júnior;;;Tiradentes;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79044847;Rua;Deodápolis;;;Parque Atlântico;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79044876;Rua;da Sereia;;;Parque Atlântico;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79046050;Rua;Recanto das Águas;;;Residencial Damha II;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79051839;Rua;Hector Carybe;;;Vila Vilas Boas;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79062320;Rua;Abadia Mafalda Pereira Souza;;;Jardim Nossa Senhora do Perpétuo Socorro;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79064376;Rua;Peruíbe;;;Vila Nova Capital;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79065062;Rua;Mocambó;;;Vila Moreninha II;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79070025;Travessa;Maria Gonçalves Marques de Oliveira;;;Jardim Morenão;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79070224;Rua;Celso Lacerda Azevedo;;;Universitário;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79071076;Rua;Gumercindo Soares da Silva;;;Jardim Colibrí;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79072265;Rua;Carurú;;;Jardim Canguru;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79075171;Rua;Felipe Portinho;;;Jardim Colorado;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79080520;Rua;do Minuano;;;Vila Marcos Roberto;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79081630;Rua;Ginez Paulo Correa;;;Jardim Parati;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79081702;Rua;Maísa Coutinho Anache;;;Jardim das Nações;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79082075;Rua;Jornalista Valdir Lago;;;Guanandi II;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79083490;Rua;Poços de Caldas;;;Jardim Aero Rancho;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79083582;Travessa;Ipueiras;;;Jardim Aero Rancho;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79083840;Avenida;Rainha do Mar;;;Jardim Aero Rancho;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79084355;Travessa;Laucídio Pereira de Souza;;;Conjunto Aero Rancho;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79086300;Rua;Juruá;;;Guanandi;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79091246;Rua;Sebastião Félix da Fonseca;;;Jardim São Conrado;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79091834;Rua;Antonio da Silva Barturita;;;Parque Residencial dos Girassóis;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79093110;Rua;Internacional;;;Jardim São Conrado;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79093570;Rua;Beni;;;Jardim Santa Emília;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79093600;Rua;Jacamar;;;Jardim Santa Emília;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79097210;Avenida;Marinha;;;Coophavila II;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79100510;Rua;Taquari;;;Santo Antônio;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79102090;Travessa;Jade;;;Jardim Petrópolis;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79102171;Rua;Recanto;;;Jardim Petrópolis;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79102461;Praça;Santa Luzia;;;Jardim Imá;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79104210;Rua;108;;;Vila Nova Campo Grande;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79106020;Rua;Dolcinópolis;;;Jardim Aeroporto;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79106280;Rua;Benjamin Chadid;;;Jardim Itália;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79112190;Rua;Ministro José Linhares;;;Vila Palmira;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79112350;Rua;Presidente Rodrigues Alves;;;Vila Almeida;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79112480;Rua;Colorado;;;Vila Almeida;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79115120;Rua;Guanandi;;;Coophatrabalho;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79116600;Rua;Santa Bernadete;;;Vila Santa Luzia;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79117010;Avenida;Tamandaré;- de 2801/2802 ao fim;;Vila Nasser;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79117391;Rua;Afonso de Souza;;;Vila Nasser;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79118151;Rua;Ovídeo Serra;;;São Francisco;Campo Grande;5002704;MS;Mato Grosso do Sul;50
79304902;;Avenida Rio Branco 1270;;Universidade Federal de Mato Grosso do Sul;Vila Mamona;Corumbá;5003207;MS;Mato Grosso do Sul;50
79310143;Rua;Barão de Melgaço;;;Centro América;Corumbá;5003207;MS;Mato Grosso do Sul;50
79600006;Avenida;Filinto Müller;- de 1155 a 2125 - lado ímpar;;Centro;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79601900;;Avenida Antônio Trajano 511;;Enersul;Centro;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79620172;Rua;Manoel Pedro de Campos;- de 1100/1101 a 2349/2350;;Santa Rita;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79621323;Rua;K;;;Jardim Planalto;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79622024;Rua;Moacir Bruschi;(Ipe III);;Ipê;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79630211;Rua;José Carlos Queiroz;;;Jardim das Oliveiras;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79630732;Rua;B;;;Jardim Vila Verde;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79645655;Rua;Etelvino Custódio de Queiroz;- de 1725/1726 ao fim;;Jardim das Acácias;Três Lagoas;5008305;MS;Mato Grosso do Sul;50
79814111;Rua;Vasco Venâncio Soares;;;Vila Cachoeirinha;Dourados;5003702;MS;Mato Grosso do Sul;50
79814400;Rua;General Osório;- de 700/701 a 1398/1399;;Jardim Independência;Dourados;5003702;MS;Mato Grosso do Sul;50
79822490;Rua;Joaquim Luiz Azambuja;;;Jardim das Primaveras;Dourados;5003702;MS;Mato Grosso do Sul;50
79822560;Rua;Projetada L;;;Altos do Alvorada;Dourados;5003702;MS;Mato Grosso do Sul;50
79823503;Rua;Thealmo João Ioris;;;Altos do Indaiá;Dourados;5003702;MS;Mato Grosso do Sul;50
79823700;Rua;Cássio Vanderlei Tetilia;;;Altos do Indaiá;Dourados;5003702;MS;Mato Grosso do Sul;50
79823732;Rua;Antonio Spoladare;;;Santa Fé;Dourados;5003702;MS;Mato Grosso do Sul;50
79826190;Rua;Milton Rocha;;;Cohafaba II Plano;Dourados;5003702;MS;Mato Grosso do Sul;50
79831222;Corredor;Público H;;;Jardim dos Estados;Dourados;5003702;MS;Mato Grosso do Sul;50
79833355;Rua;José Fernandes Júnior;;;Jardim Santa Herminia;Dourados;5003702;MS;Mato Grosso do Sul;50
79900630;Rua;Astolfo do Amaral;;;Jardim Planalto 1ª Seção;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79901066;Rua;Domingos Cássia;;;Jardim Independência;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79901128;Avenida;da Flora;;;Jardim das Flores;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79902078;Rua;Ismal;;;Jardim Primor;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79902168;Rua;Iturama;- de 801 a 1099 - lado ímpar;;Jardim Panambí;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79903432;Rua;Nicarágua;;;Jardim Estoril;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79904536;Rua;Acadêmico Rodrigo Garcia Teixeira;- até 199/200;;Centro;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
79906540;Rua;Bahia;;;Vila Deputado Aral Moreira;Ponta Porã;5006606;MS;Mato Grosso do Sul;50
80010923;;Rua Monsenhor Celso 272;;Edifício Garcês;Centro;Curitiba;4106902;PR;Paraná;41
80040250;Rua;Professor Duílio Aníbal Calderari;;;Hugo Lange;Curitiba;4106902;PR;Paraná;41
80050460;Travessa;Ângelo Piazzetta;;;Cristo Rei;Curitiba;4106902;PR;Paraná;41
80215010;Rua;Doutor Reynaldo Machado;- até 634/635;;Rebouças;Curitiba;4106902;PR;Paraná;41
80240550;Rua;Santa Madalena de Piazzi;;;Seminário;Curitiba;4106902;PR;Paraná;41
80240560;Rua;Deputado Joaquim Linhares de Lacerda;;;Seminário;Curitiba;4106902;PR;Paraná;41
80330000;Rua;Carlos Dietzsch;- até 890/891;;Portão;Curitiba;4106902;PR;Paraná;41
80330260;Rua;Flávio Ribeiro;;;Portão;Curitiba;4106902;PR;Paraná;41
80440020;Avenida;Vicente Machado;- de 1556/1557 ao fim;;Batel;Curitiba;4106902;PR;Paraná;41
80710120;Rua;Capitão Joseph Pereira Quevedo;;;Mercês;Curitiba;4106902;PR;Paraná;41
80730200;Alameda;Doutor Carlos de Carvalho;- de 1261/1262 a 1965/1966;;Batel;Curitiba;4106902;PR;Paraná;41
81020981;;Avenida Brasília 6759 Lojas 26,27 e 28;;AGF Brasília;Novo Mundo;Curitiba;4106902;PR;Paraná;41
81050220;Travessa;Ney Azevedo;;;Novo Mundo;Curitiba;4106902;PR;Paraná;41
81070010;Rua;Doutor Lauro Wolff Valente;;;Portão;Curitiba;4106902;PR;Paraná;41
81170000;Rua;João Sguario;;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81170060;Rua;São Leopoldo Mandic;;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81170390;Rua;Elízio Honorato dos Santos;;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81200452;Rua;Professor Pedro Viriato Parigot de Souza;- de 2750/2751 a 3839/3840;;Campo Comprido;Curitiba;4106902;PR;Paraná;41
81210520;Rua;João Bagé;;;Campo Comprido;Curitiba;4106902;PR;Paraná;41
81270360;Rua;Maximinio Baggio;;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81350340;Rua;Orlando Maria Martins;;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81460000;Avenida;Juscelino Kubitschek de Oliveira;- de 9902 ao fim - lado par;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81460377;Rua;Vital Vernize;;;Cidade Industrial;Curitiba;4106902;PR;Paraná;41
81470140;Travessa;Simplício Ferreira Ribas;;;Tatuquara;Curitiba;4106902;PR;Paraná;41
81470294;Rua;São Maximiliano Maria Kolbe;;;Tatuquara;Curitiba;4106902;PR;Paraná;41
81480151;Rua;João Fernando Ramon Alegre Alarcon;;;Tatuquara;Curitiba;4106902;PR;Paraná;41
81510580;Rua;Moyses Martins;;;Guabirotuba;Curitiba;4106902;PR;Paraná;41
81530280;Rua;Luiz Carlos Krüger Pereira;;;Jardim das Américas;Curitiba;4106902;PR;Paraná;41
81590440;Rua;Alice Vilas Boas da Conceição;;;Uberaba;Curitiba;4106902;PR;Paraná;41
81590619;Rua;Dimas Miranda de Barros;;;Uberaba;Curitiba;4106902;PR;Paraná;41
81650260;Rua;José Peixoto de Lacerda Wernek;;;Boqueirão;Curitiba;4106902;PR;Paraná;41
81710330;Rua;Arnaldo Gabardo;;;Xaxim;Curitiba;4106902;PR;Paraná;41
81770772;Praça;Rudolfo Miguel Hansel;;;Alto Boqueirão;Curitiba;4106902;PR;Paraná;41
81810140;Rua;Barão de Santo Ângelo;- até 1245/1246;;Xaxim;Curitiba;4106902;PR;Paraná;41
81850680;Rua;Aparecido Rodrigues;;;Alto Boqueirão;Curitiba;4106902;PR;Paraná;41
81860264;Rua;Orlando Molinari;;;Alto Boqueirão;Curitiba;4106902;PR;Paraná;41
81880030;Rua;Prudentópolis;;;Pinheirinho;Curitiba;4106902;PR;Paraná;41
81925265;Rua;Valdemiro Cislinsky;;;Sítio Cercado;Curitiba;4106902;PR;Paraná;41
81925568;Rua;Cézar Constante Schiavon;;;Sítio Cercado;Curitiba;4106902;PR;Paraná;41
82020405;Rua;Professora Regina Ambrósio Pimentel;;;Santa Felicidade;Curitiba;4106902;PR;Paraná;41
82320040;Rua;Domingos Strapasson;;;Santa Felicidade;Curitiba;4106902;PR;Paraná;41
82400381;Rua;Júlio Barbosa;;;Butiatuvinha;Curitiba;4106902;PR;Paraná;41
82400398;Rua;Pedro Ivo Campos;;;Butiatuvinha;Curitiba;4106902;PR;Paraná;41
82510390;Rua;Hildebrando Dulcio;;;Bacacheri;Curitiba;4106902;PR;Paraná;41
82530310;Rua;Vitório Macanhan;;;Tarumã;Curitiba;4106902;PR;Paraná;41
82540095;Rua;Waldomiro Dombeck;;;Boa Vista;Curitiba;4106902;PR;Paraná;41
82600390;Rua;Odete Fatuch;;;Bacacheri;Curitiba;4106902;PR;Paraná;41
82600510;Rua;Luiz Massuquetto;;;Bacacheri;Curitiba;4106902;PR;Paraná;41
82600610;Rua;Biraci Teixeira de Noronha;;;Bacacheri;Curitiba;4106902;PR;Paraná;41
82620120;Rua;Edmundo Alberto Mercer;;;Tingui;Curitiba;4106902;PR;Paraná;41
82630540;Rua;Tijuca;;;Santa Cândida;Curitiba;4106902;PR;Paraná;41
82640060;Rua;Clara Nunes;;;Santa Cândida;Curitiba;4106902;PR;Paraná;41
82650480;Rua;São Jerônimo da Serra;;;Santa Cândida;Curitiba;4106902;PR;Paraná;41
